No,TIME,Pos1_Relative@RevJoint1,Pos1_Relative@RevJoint2,Vel1_Relative@RevJoint1,Vel1_Relative@RevJoint2,Acc1_Relative@RevJoint1,Acc1_Relative@RevJoint2
670,6.69,60.004323,-1.8664152,1.0290923,-0.57726843,-82.878104,82.773433
671,6.7,60.348468,-1.9499663,0.17922689,0.27683158,-84.283726,84.531145
672,6.71,60.20711,-1.5461618,-0.67039589,1.1300697,-84.736094,85.059592
673,6.72,59.582934,-0.65875162,-1.5107321,1.9708486,-84.26778,84.405121
674,6.73,58.484367,0.70103369,-2.3313463,2.7854981,-82.796872,82.44501
675,6.74,56.926599,2.5129647,-3.1195462,3.5569877,-80.145619,78.914306
676,6.75,54.932864,4.7458952,-3.8601764,4.2645905,-76.09055,73.478289
677,6.76,52.535499,7.3561434,-4.5364235,4.8850142,-70.44666,65.854345
678,6.77,49.776235,10.286972,-5.131641,5.3950199,-63.163382,55.951827
679,6.78,46.705293,13.469794,-5.6317976,5.7749785,-54.398238,43.981179
680,6.79,43.379248,16.827188,-6.027661,6.0121,-44.523637,30.468499
681,6.8,39.858095,20.27714,-6.3158367,6.1020751,-34.052925,16.154504
682,6.81,36.202202,23.73752,-6.4983179,6.0486024,-23.516393,1.8199856
683,6.82,32.469856,27.129816,-6.580892,5.8612582,-13.343734,-11.882949
684,6.83,28.715753,30.381561,-6.5711319,5.5527124,-3.7972397,-24.530704
685,6.84,24.990493,33.427365,-6.4766342,5.1362132,5.0340976,-35.943512
686,6.85,21.340849,36.208806,-6.3038444,4.6238308,13.197355,-46.14
687,6.86,17.810503,38.673589,-6.0575068,4.0255215,20.821629,-55.267285
688,6.87,14.440973,40.774344,-5.7406022,3.3488351,28.067513,-63.534859
689,6.88,11.272494,42.467348,-5.3545887,2.5990172,35.090073,-71.166143
690,6.89,8.3447558,43.711323,-4.8997817,1.7792951,42.017155,-78.370192
691,6.9,5.6974261,44.466393,-4.3757592,0.89119791,48.940552,-85.329873
692,6.91,3.3704713,44.693193,-3.7817223,-0.065163188,55.915975,-92.200698
693,6.92,1.4042889,44.352118,-3.1168024,-1.0908525,62.966655,-99.112853
694,6.93,-0.16030932,43.402699,-2.3802907,-2.1879291,70.089662,-106.17606
695,6.94,-1.282324,41.803212,-1.5720581,-3.3589225,77.245395,-113.45825
696,6.95,-1.9211485,39.510758,-0.69329588,-4.6058143,84.332615,-120.94553
697,6.96,-2.0379453,36.48247,0.25170612,-5.9274974,91.111005,-128.42739
698,6.97,-1.5988062,32.679249,1.2515878,-7.3141287,97.029117,-135.25122
699,6.98,-0.58155908,28.074677,2.2799256,-8.7358059,100.89889,-139.86222
700,6.99,1.0110669,22.672922,3.2817695,-10.123513,100.42256,-139.13454
701,7,3.1304186,16.537845,4.1586215,-11.347674,91.930988,-127.98895
702,7.01,5.6590439,9.8250696,4.7704422,-12.22014,71.431704,-100.82735
703,7.02,8.4044868,2.7913847,4.9809107,-12.556143,37.841806,-56.009293
704,7.03,11.126788,-4.2422369,4.7311169,-12.27593,-4.0389872,0.011069304
705,7.04,13.58887,-10.959121,4.0700595,-11.446769,-45.416824,55.281104
706,7.05,15.598626,-17.103776,3.1129581,-10.225082,-78.945701,99.872827
707,7.06,17.025125,-22.502947,1.9807218,-8.7727746,-101.79766,130.11143
708,7.07,17.79371,-27.057657,0.76729555,-7.2125356,-114.82763,147.38641
709,7.08,17.87221,-30.723274,-0.46520268,-5.6218304,-120.44243,155.17582
710,7.09,17.256956,-33.489738,-1.6792374,-4.0437306,-121.08313,156.93193
711,7.1,15.962033,-35.366692,-2.85319,-2.4996585,-118.62455,155.24878
712,7.11,14.01214,-36.373993,-3.9747733,-0.99915759,-114.31374,151.78299
713,7.12,11.438279,-36.536487,-5.03675,0.45362859,-108.90302,147.44674
714,7.13,8.2754207,-35.881783,-6.0342265,1.8558128,-102.79944,142.62786
715,7.14,4.5616225,-34.440231,-6.9625865,3.2026381,-96.157151,137.33097
716,7.15,0.33843516,-32.246776,-7.8153781,4.4844606,-88.905153,131.23183
717,7.16,-4.3472339,-29.344834,-8.5816269,5.6831171,-80.718302,123.65437
718,7.17,-9.4395065,-25.792478,-9.2425206,6.7676215,-70.965686,113.51842
719,7.18,-14.868189,-21.670785,-9.7684125,7.6905533,-58.714686,99.368262
720,7.19,-20.542849,-17.092571,-10.118805,8.3888815,-42.931082,79.677966
721,7.2,-26.349302,-12.207223,-10.249182,8.7945649,-23.002168,53.604884
722,7.21,-32.152583,-7.195905,-10.125868,8.8563287,0.55360104,21.98588
723,7.22,-37.808262,-2.2546954,-9.7422169,8.562857,25.761247,-12.236156
724,7.23,-43.178741,2.4293128,-9.1243683,7.950686,49.776986,-44.890119
725,7.24,-48.147653,6.6990192,-8.3219548,7.0904968,70.086565,-72.309319
726,7.25,-52.627283,10.438117,-7.3914515,6.0629125,85.395741,-92.608725
727,7.26,-56.558496,13.570987,-6.3826759,4.9388566,95.716952,-105.80664
728,7.27,-59.905842,16.055538,-5.3327016,3.7705959,101.90394,-113.15292
729,7.28,-62.65097,17.873514,-4.2656183,2.5912694,105.10687,-116.33941
730,7.29,-64.786432,19.02133,-3.1950481,1.4184908,106.40697,-116.96504
731,7.3,-66.310801,19.502823,-2.1272471,0.2588884,106.65572,-116.29517
732,7.31,-67.225312,19.324241,-1.0639217,-0.88770757,106.44027,-115.20479
733,7.32,-67.531903,18.491332,-0.0045930266,-2.0247105,106.102,-114.20179
734,7.33,-67.232582,17.008412,1.0511723,-3.1554242,105.75169,-113.44818
735,7.34,-66.33018,14.879513,2.1012776,-4.2793512,105.25758,-112.74452
736,7.35,-64.830731,12.11192,3.1380517,-5.3877295,104.20414,-111.4734
737,7.36,-62.747701,8.722392,4.1448455,-6.4585812,101.8543,-108.54791
738,7.37,-60.107732,4.7456339,5.0936347,-7.4532075,97.204048,-102.49106
739,7.38,-56.956366,0.24275466,5.9464507,-8.3181342,89.25575,-91.825467
740,7.39,-53.360766,-4.694467,6.663172,-8.9961127,77.533332,-75.807056
741,7.4,-49.406645,-9.9475579,7.2141129,-9.444021,62.573839,-55.12957
742,7.41,-45.189338,-15.383706,7.5902618,-9.6476164,45.934541,-31.949551
743,7.42,-40.80249,-20.871709,7.804445,-9.6236227,29.590395,-9.050265
744,7.43,-36.328907,-26.295088,7.8835675,-9.4091873,15.138295,11.278939
745,7.44,-31.83598,-31.558934,7.8585172,-9.0479273,3.3760821,27.84364
746,7.45,-27.375463,-36.590738,7.7567876,-8.5796594,-5.6566163,40.499076
747,7.46,-22.986087,-41.337219,7.598825,-8.0351802,-12.416378,49.798306
748,7.47,-18.69727,-45.759577,7.3976413,-7.43562,-17.55104,56.570113
749,7.48,-14.532784,-49.828751,7.1599028,-6.7938377,-21.699582,61.64219
750,7.49,-10.513796,-53.521455,6.8874843,-6.1164521,-25.394427,65.706439
751,7.5,-6.6611567,-56.817205,6.5789584,-5.4057607,-29.033198,69.281574
752,7.51,-2.9969407,-59.696265,6.2308327,-4.6612765,-32.886115,72.726138
753,7.52,0.45461198,-62.138326,5.8385122,-3.8808484,-37.116735,76.270585
754,7.53,3.6666404,-64.121722,5.3970227,-3.0614182,-41.804883,80.052209
755,7.54,6.6095631,-65.622994,4.9015302,-2.1994799,-46.967793,84.146623
756,7.55,9.2512343,-66.616666,4.3476944,-1.2913223,-52.578313,88.592713
757,7.56,11.557229,-67.075061,3.7317882,-0.33293204,-58.58652,93.423588
758,7.57,13.491181,-66.968074,3.0507141,0.68011813,-64.933783,98.677874
759,7.58,15.015039,-66.262769,2.3017582,1.7531199,-71.574985,104.42607
760,7.59,16.089125,-64.92267,1.4821329,2.8928743,-78.500017,110.79232
761,7.6,16.671862,-62.906612,0.5882879,4.1085708,-85.756338,117.9772
762,7.61,16.719047,-60.167009,-0.38500486,5.4129215,-93.47163,126.28245
763,7.62,16.182596,-56.647514,-1.4456032,6.8232616,-101.86377,136.11682
764,7.63,15.008878,-52.280204,-2.6046455,8.3622522,-111.22407,147.97165
765,7.64,13.137306,-46.983245,-3.8755002,10.05621,-121.79834,162.25439
766,7.65,10.501573,-40.662348,-5.2670795,11.925601,-133.3714,178.71088
767,7.66,7.0404395,-33.225671,-6.7611144,13.953151,-144.05946,194.74027
768,7.67,2.7336915,-24.633983,-8.2546313,16.003264,-147.58762,201.58764
769,7.68,-2.3214991,-15.007474,-9.4761115,17.704477,-130.62788,180.61007
770,7.69,-7.8363023,-4.7300148,-10.026235,18.505613,-80.21753,113.61242
771,7.7,-13.375511,5.6129107,-9.6890408,18.10894,-4.2595615,11.425986
772,7.71,-18.515965,15.453577,-8.6238059,16.736899,69.595802,-87.660763
773,7.72,-22.961405,24.400467,-7.1522428,14.835301,121.30281,-155.99343
774,7.73,-26.555305,32.254539,-5.5294277,12.754279,148.62194,-190.73261
775,7.74,-29.241805,38.953298,-3.8969739,10.683338,158.3709,-201.64028
776,7.75,-31.022688,44.509566,-2.3179266,8.7005046,158.06012,-199.40234
777,7.76,-31.92735,48.968705,-0.81428386,6.8252403,152.92956,-191.48506
778,7.77,-31.995948,52.384555,0.60987479,5.0513419,145.92043,-182.08825
779,7.78,-31.271399,54.808082,1.9567286,3.3638865,138.43039,-173.19311
780,7.79,-29.796182,56.283133,3.2298218,1.7467501,131.01635,-165.54013
781,7.8,-27.611304,56.845601,4.4326281,0.18531188,123.8592,-159.27593
782,7.81,-24.755935,56.523901,5.5686715,-1.333053,117.02263,-154.3163
783,7.82,-21.266968,55.339659,6.6423154,-2.8196032,110.5838,-150.54211
784,7.83,-17.178309,53.308267,7.6593845,-4.2847252,104.66588,-147.8555
785,7.84,-12.52002,50.439362,8.6273444,-5.7380535,99.419287,-146.17372
786,7.85,-7.3177364,46.737714,9.5544238,-7.1872996,94.94505,-145.34098
787,7.86,-1.5932731,42.205709,10.446761,-8.6344634,91.137468,-144.92458
788,7.87,4.6318805,36.849726,11.301878,-10.067011,87.386957,-143.81134
789,7.88,11.327322,30.694341,12.096154,-11.440783,82.080737,-139.52194
790,7.89,18.435546,23.808672,12.766411,-12.655051,72.044063,-127.45853
791,7.9,25.846444,16.342174,13.198592,-13.538369,52.826735,-101.374
792,7.91,33.380569,8.5468714,13.257062,-13.892305,21.506895,-57.387066
793,7.92,40.806468,0.75055843,12.866196,-13.608015,-18.888738,-0.17637789
794,7.93,47.892122,-6.7181907,12.069879,-12.749573,-59.384036,57.170677
795,7.94,54.454667,-13.601957,10.997302,-11.503946,-91.299831,102.09871
796,7.95,60.379886,-19.742853,9.7852882,-10.069608,-111.23419,129.65544
797,7.96,65.614254,-25.071313,8.5328131,-8.5909322,-120.5764,141.79684
798,7.97,70.145911,-29.57868,7.2960035,-7.1503023,-122.64611,143.30761
799,7.98,73.986378,-33.290515,6.0997008,-5.7841403,-120.63555,138.84667
800,7.99,77.157391,-36.247097,4.9502536,-4.5011271,-116.84166,131.81644
801,8,79.682857,-38.491264,3.8444242,-3.2951108,-112.66918,124.3399
802,8.01,81.584485,-40.061622,2.7745651,-2.1527825,-108.88033,117.60185
803,8.02,82.87965,-40.989092,1.7312501,-1.0577167,-105.84778,112.205
804,8.03,83.580442,-41.295295,0.70442608,0.0077353498,-103.73753,108.4318
805,8.04,83.693229,-40.991779,-0.31628176,1.0618146,-102.62636,106.41588
806,8.05,83.218366,-40.079585,-1.3416146,2.1232511,-102.56431,106.2344
807,8.06,82.149895,-38.548867,-2.3828537,3.2113694,-103.60405,107.95268
808,8.07,80.475217,-36.378564,-3.4518792,4.3460383,-105.80305,111.62882
809,8.08,78.174982,-33.536468,-4.560569,5.5466416,-109.18034,117.24983
810,8.09,75.22381,-29.980593,-5.718817,6.8290627,-113.60998,124.57802
811,8.1,71.593272,-25.663874,-6.9293428,8.1980579,-118.57171,132.79235
812,8.11,67.259809,-20.546028,-8.1767361,9.6314408,-122.68346,139.82298
813,8.12,62.221071,-14.617462,-9.4097282,11.054789,-123.09396,141.49752
814,8.13,56.520662,-7.9350684,-10.526505,12.320814,-115.4831,131.56752
815,8.14,50.26936,-0.65279078,-11.391325,13.23347,-96.149073,104.69958
816,8.15,43.640454,6.9848176,-11.899146,13.640226,-65.904396,62.016926
817,8.16,36.833243,14.694587,-12.036425,13.519058,-31.120064,12.594469
818,8.17,30.02906,22.217903,-11.872897,12.967952,0.52852184,-32.542245
819,8.18,23.365926,29.358006,-11.506274,12.127414,24.617681,-66.88332
820,8.19,16.936013,35.985124,-11.01879,11.11884,40.704835,-89.532664
821,8.2,10.79604,42.023063,-10.463257,10.024033,50.60384,-102.83135
822,8.21,4.9806644,47.431105,-9.8664785,8.8891273,56.653167,-109.93753
823,8.22,-0.486297,52.188591,-9.2375994,7.73566,60.809658,-113.54366
824,8.23,-5.5841865,56.284062,-8.5754197,6.5702306,64.415199,-115.54318
825,8.24,-10.291031,59.708624,-7.8737421,5.3915073,68.250239,-117.09594
826,8.25,-14.581432,62.452316,-7.1247481,4.1944778,72.683013,-118.83395
827,8.26,-18.426002,64.502399,-6.3209772,2.9727797,77.812397,-121.05785
828,8.27,-21.791696,65.842669,-5.4563469,1.719784,83.579489,-123.88566
829,8.28,-24.642547,66.453162,-4.5263883,0.42866218,89.857067,-127.37001
830,8.29,-26.940438,66.309859,-3.528027,-0.90792381,96.509778,-131.5624
831,8.3,-28.645595,65.384021,-2.4588031,-2.2987826,103.45152,-136.57805
832,8.31,-29.716531,63.640893,-1.3156732,-3.7555526,110.6925,-142.64402
833,8.32,-30.109191,61.037502,-0.093415045,-5.2944959,118.38138,-150.14423
834,8.33,-29.775146,57.519389,1.2171889,-6.9385108,126.83405,-159.64907
835,8.34,-28.658837,53.016304,2.6309811,-8.7189152,136.53083,-171.90998
836,8.35,-26.694586,47.437826,4.1682343,-10.674738,147.99383,-187.69148
837,8.36,-23.806368,40.673068,5.8472031,-12.841957,161.26253,-207.04514
838,8.37,-19.920273,32.608298,7.6533279,-15.210153,174.1625,-226.89474
839,8.38,-15.01443,23.19722,9.4522084,-17.600303,177.97953,-234.97496
840,8.39,-9.2283974,12.614669,10.866644,-19.49234,153.6222,-204.46073
841,8.4,-2.9479829,1.3763737,11.39282,-20.186771,86.285841,-114.449
842,8.41,3.3030747,-9.8106481,10.884535,-19.480292,-5.1237585,8.9489568
843,8.42,9.0759621,-20.343563,9.6583071,-17.812588,-83.456431,114.16323
844,8.43,14.098092,-29.863853,8.1101114,-15.732358,-131.03186,176.73639
845,8.44,18.252518,-38.227583,6.4936269,-13.588175,-151.44292,201.85765
846,8.45,21.519602,-45.423091,4.9277829,-11.539063,-154.87057,203.89335
847,8.46,23.928359,-51.502293,3.4550441,-9.6360485,-149.80612,194.83212
848,8.47,25.526981,-56.538923,2.0831463,-7.880763,-141.39522,181.96307
849,8.48,26.368167,-60.607669,0.80715844,-6.2566621,-132.1976,168.92775
850,8.49,26.503209,-63.775757,-0.38053449,-4.7433842,-123.2454,157.19444
851,8.5,25.980445,-66.100885,-1.4864394,-3.3224932,-114.80879,147.12422
852,8.51,24.845493,-67.631901,-2.5150996,-1.9791329,-106.84695,138.59876
853,8.52,23.141918,-68.410341,-3.4695176,-0.70188722,-99.243511,131.3493
854,8.53,20.911716,-68.471951,-4.3520029,0.51801998,-91.913527,125.11025
855,8.54,18.195417,-67.847858,-5.165039,1.6876387,-84.840246,119.678
856,8.55,15.031752,-66.565239,-5.9120358,2.8132639,-78.079872,114.93434
857,8.56,11.45704,-64.647622,-6.5977552,3.9010131,-71.741248,110.82806
858,8.57,7.5043944,-62.114891,-7.2284779,4.9572381,-65.961929,107.35769
859,8.58,3.2029445,-58.983182,-7.8118355,5.9885718,-60.87782,104.54147
860,8.59,-1.4227207,-55.264909,-8.3562398,7.0014817,-56.586222,102.37449
861,8.6,-6.3525939,-50.96932,-8.8697237,8.0010228,-53.094334,100.7609
862,8.61,-11.570301,-46.104219,-9.3578003,8.9881953,-50.23655,99.398471
863,8.62,-17.060364,-40.680022,-9.8196406,9.9549134,-47.534872,97.58069
864,8.63,-22.802431,-34.717857,-10.241714,10.875406,-43.983197,93.893071
865,8.64,-28.761153,-28.26358,-10.588998,11.694288,-37.813319,85.889801
866,8.65,-34.871983,-21.407181,-10.798149,12.317591,-26.54786,70.183461
867,8.66,-41.028498,-14.299656,-10.785014,12.624119,-7.9735751,43.829725
868,8.67,-47.083059,-7.1507744,-10.478233,12.513244,17.794187,7.2182535
869,8.68,-52.868546,-0.19720934,-9.862766,11.965814,46.962524,-34.089256
870,8.69,-58.231403,6.3448593,-8.9911372,11.058965,73.762764,-71.819679
871,8.7,-63.056321,12.314834,-7.9516298,9.9203242,93.888079,-99.849297
872,8.71,-67.272802,17.616842,-6.8281864,8.6708414,106.19225,-116.58195
873,8.72,-70.847916,22.209133,-5.6800528,7.3957138,111.93966,-123.86916
874,8.73,-73.773964,26.086132,-4.5405003,6.142428,113.28339,-124.8421
875,8.74,-76.056968,29.261618,-3.4234337,4.9300843,112.23224,-122.43695
876,8.75,-77.708296,31.756364,-2.3308674,3.7600966,110.24849,-118.8115
877,8.76,-78.739338,33.590162,-1.2582079,2.6237945,108.26014,-115.35731
878,8.77,-79.158495,34.777179,-0.19759587,1.5073116,106.79418,-112.88462
879,8.78,-78.969615,35.32347,0.86026983,0.39432045,106.12244,-111.82762
880,8.79,-78.171263,35.225747,1.9252534,-0.73256891,106.37305,-112.40183
881,8.8,-76.756411,34.470838,3.0073773,-1.8910656,107.59928,-114.70039
882,8.81,-74.712404,33.035641,4.1165088,-3.0985555,109.80852,-118.73279
883,8.82,-72.021322,30.887792,5.2615017,-4.3706102,112.93571,-124.38125
884,8.83,-68.661305,27.987852,6.4480925,-5.7176743,116.75129,-131.26469
885,8.84,-64.610078,24.294843,7.6739215,-7.1375994,120.63903,-138.41657
886,8.85,-59.85298,19.778392,8.9186889,-8.6012824,123.1975,-143.71772
887,8.86,-54.398239,14.44129,10.129129,-10.031154,121.76183,-143.23068
888,8.87,-48.299184,8.3518458,11.207127,-11.284626,112.45382,-131.30838
889,8.88,-41.673265,1.6712937,12.024187,-12.175602,91.955261,-103.16786
890,8.89,-34.699191,-5.3504433,12.475878,-12.552983,60.764506,-59.548001
891,8.9,-27.585453,-12.42024,12.537696,-12.381064,24.376034,-8.3880421
892,8.91,-20.529201,-19.261495,12.265315,-11.740801,-10.03339,39.888127
893,8.92,-13.689513,-25.653752,11.748522,-10.764769,-37.797355,78.364905
894,8.93,-7.1816496,-31.442397,11.068792,-9.5763397,-57.91446,105.35022
895,8.94,-1.0848204,-36.528673,10.282279,-8.264294,-71.738964,122.58646
896,8.95,4.5458936,-40.853084,9.4206877,-6.8826699,-81.352436,132.97042
897,8.96,9.6690023,-44.380112,8.4985424,-5.4599753,-88.593829,139.16978
898,8.97,14.249189,-47.086791,7.5201439,-4.0081567,-94.757845,143.17783
899,8.98,18.252913,-48.955185,6.4847583,-2.5294224,-100.61166,146.30824
900,8.99,21.646189,-49.967702,5.3896683,-1.02028,-106.54322,149.3789
901,9,24.393634,-50.104111,4.2316018,0.5264684,-112.71884,152.90953
902,9.01,26.458032,-49.339351,3.0069844,2.1211753,-119.21411,157.28364
903,9.02,27.799961,-47.641583,1.7116346,3.7773698,-126.09469,162.84085
904,9.03,28.37728,-44.970297,0.34036329,5.5118254,-133.44965,169.91065
905,9.04,28.144892,-41.275117,-1.1121956,7.3428228,-141.32048,178.70338
906,9.05,27.056417,-36.497563,-2.6468239,9.282954,-149.41537,188.90988
907,9.06,25.072192,-30.581972,-4.2448173,11.317779,-156.33802,198.62499
908,9.07,22.18277,-23.508389,-5.8329238,13.356269,-157.98644,202.10766
909,9.08,18.457621,-15.361081,-7.2309232,15.156738,-145.86211,187.40047
910,9.09,14.101827,-6.4088619,-8.1526354,16.326986,-110.06818,140.48335
911,9.1,9.453095,2.8971997,-8.3692044,16.550927,-51.127323,61.75721
912,9.11,4.8862453,12.054806,-7.8992005,15.853486,14.291148,-25.910388
913,9.12,0.70591356,20.658151,-6.9587548,14.531987,67.460099,-96.736672
914,9.13,-2.8966222,28.456788,-5.7833888,12.908947,100.84443,-140.44824
915,9.14,-5.8302683,35.336402,-4.5364623,11.205194,116.74325,-160.39962
916,9.15,-8.0717373,41.27317,-3.3080628,9.5388264,120.80771,-164.55772
917,9.16,-9.6364119,46.292876,-2.1402578,7.9607517,118.1229,-160.05755
918,9.17,-10.558775,50.443586,-1.049305,6.4860143,112.10449,-151.66835
919,9.18,-10.88123,53.780212,-0.039272288,5.1130867,104.70368,-142.08462
920,9.19,-10.648467,56.356965,0.89076713,3.8341684,96.903853,-132.62276
921,9.2,-9.9049695,58.224342,1.7433493,2.6401425,89.140096,-123.80932
922,9.21,-8.69406,59.428378,2.5213291,1.5225619,81.578688,-115.77514
923,9.22,-7.0575977,60.010884,3.2275305,0.47427918,74.272984,-108.47723
924,9.23,-5.0358635,60.010034,3.864805,-0.51055675,67.242633,-101.81481
925,9.24,-2.6674371,59.46093,4.4362298,-1.4368104,60.509198,-95.68851
926,9.25,0.010969361,58.396087,4.9452098,-2.3085682,54.101731,-90.013356
927,9.26,2.9646961,56.845832,5.395488,-3.1293075,48.052459,-84.720411
928,9.27,6.1612748,54.838661,5.7910104,-3.9019083,42.385646,-79.746851
929,9.28,9.5704425,52.401655,6.135639,-4.6284815,37.103788,-75.020498
930,9.29,13.163944,49.561055,6.4327041,-5.3099827,32.172267,-70.440251
931,9.3,16.915022,46.343149,6.684379,-5.9455687,27.502413,-65.852481
932,9.31,20.797496,42.775603,6.8908592,-6.5316607,22.932819,-61.023628
933,9.32,24.784309,38.889423,7.0493544,-7.0607217,18.210621,-55.611945
934,9.33,28.845489,34.721644,7.1529935,-7.5198893,12.979478,-49.148483
935,9.34,32.945575,30.318664,7.189953,-7.8899024,6.7904612,-41.050368
936,9.35,37.040867,25.73976,7.1434477,-8.145217,-0.83686304,-30.704428
937,9.36,41.077278,21.059686,6.9934839,-8.2565566,-10.276543,-17.657455
938,9.37,44.989975,16.368747,6.7209833,-8.1967159,-21.592218,-1.8964328
939,9.38,48.705811,11.76897,6.3135643,-7.9485714,-34.358678,15.910819
940,9.39,52.148577,7.3664291,5.7704625,-7.5117623,-47.659677,34.42421
941,9.4,55.245632,3.2617773,5.1036902,-6.9040115,-60.338045,51.99146
942,9.41,57.933704,-0.4578955,4.3346649,-6.1560962,-71.381035,67.191505
943,9.42,60.162194,-3.7235554,3.4883881,-5.3034507,-80.212134,79.240204
944,9.43,61.893629,-6.4846204,2.5881617,-4.3786255,-86.752471,88.068412
945,9.44,63.102009,-8.7063603,1.6525694,-3.4070176,-91.290309,94.130001
946,9.45,63.770172,-10.365915,0.69473721,-2.40587,-94.285582,98.119839
947,9.46,63.887165,-11.448354,-0.27679642,-1.3855835,-96.197437,100.72571
948,9.47,63.446217,-11.943646,-1.256494,-0.35206595,-97.378987,102.47641
949,9.48,62.443652,-11.845016,-2.2399085,0.69043729,-98.020627,103.65902
950,9.49,60.878903,-11.148939,-3.2216005,1.7362528,-98.119677,104.27404
951,9.5,58.755761,-9.8569723,-4.192873,2.7749202,-97.458059,104.00251
952,9.51,56.084945,-7.9795301,-5.1393893,3.7876784,-95.587107,102.18471
953,9.52,52.887898,-5.541466,-6.0391219,4.7444596,-91.84454,97.846984
954,9.53,49.20123,-2.5885966,-6.8617239,5.6029816,-85.454979,89.850466
955,9.54,45.080492,0.8067487,-7.570842,6.3121287,-75.759531,77.226625
956,9.55,40.601401,4.5438902,-8.1302125,6.8208158,-62.544544,59.654686
957,9.56,35.857038,8.497817,-8.5119676,7.0900848,-46.29852,37.836162
958,9.57,30.951207,12.528842,-8.7031987,7.1027477,-28.181586,13.456247
959,9.58,25.989989,16.494963,-8.7072932,6.8655468,-9.6668281,-11.327983
960,9.59,21.074309,20.262877,-8.5397399,6.4032808,7.9479434,-34.593728
961,9.6,16.295249,23.715076,-8.2218094,5.7497124,23.844681,-55.102466
962,9.61,11.732427,26.752458,-7.774925,4.9392359,37.740526,-72.399254
963,9.62,7.4545931,29.293561,-7.2175281,4.0019756,49.739967,-86.617106
964,9.63,3.5214171,31.271848,-6.5639167,2.9616111,60.154084,-98.229999
965,9.64,-0.01449274,32.632379,-5.8246468,1.8354825,69.336015,-107.81858
966,9.65,-3.1058753,33.328696,-5.0075572,0.6356652,77.584648,-115.92734
967,9.66,-5.7096815,33.320341,-4.1190083,-0.6295248,85.098143,-122.98845
968,9.67,-7.7866552,32.571295,-3.1652551,-1.9537057,91.949594,-129.27488
969,9.68,-9.3018026,31.049641,-2.1541449,-3.3300158,98.057208,-134.84563
970,9.69,-10.226202,28.729155,-1.0978567,-4.7471234,103.10495,-139.42238
971,9.7,-10.540996,25.594072,-0.017438281,-6.1826212,106.39621,-142.17399
972,9.71,-10.244884,21.648925,1.0499296,-7.5924967,106.62326,-141.38302
973,9.72,-9.3662028,16.935062,2.0419753,-8.8980722,101.67747,-134.16604
974,9.73,-7.9780628,11.551818,2.867348,-9.9796794,88.917338,-116.82916
975,9.74,-6.2089983,5.6719219,3.4200195,-10.695766,66.483877,-86.682141
976,9.75,-4.2372058,-0.46542945,3.6183405,-10.936371,35.382694,-44.934384
977,9.76,-2.2639334,-6.5901607,3.4453016,-10.678659,0.25830537,2.2026223
978,9.77,-0.47811314,-12.449002,2.9532614,-9.9935735,-32.716578,46.406607
979,9.78,0.96987611,-17.840631,2.2324048,-9.0024503,-58.962631,81.543748
980,9.79,1.9775419,-22.627623,1.3744539,-7.8272308,-76.850937,105.52922
981,9.8,2.4864697,-26.730483,0.45301552,-6.5638224,-87.046207,119.40363
982,9.81,2.4726609,-30.113904,-0.4802747,-5.2773555,-91.234751,125.56567
983,9.82,1.9363836,-32.772668,-1.3919203,-4.0080373,-91.187953,126.47644
984,9.83,0.89393324,-34.720467,-2.2611384,-2.7791152,-88.343858,124.08695
985,9.84,-0.62822509,-35.98224,-3.0752917,-1.6035392,-83.72484,119.73405
986,9.85,-2.597296,-36.589473,-3.826682,-0.48862842,-78.000967,114.23874
987,9.86,-4.9765048,-36.577657,-4.5104153,0.56084518,-71.582543,108.04449
988,9.87,-7.7264322,-35.985185,-5.1230419,1.5407778,-64.702624,101.34367
989,9.88,-10.805618,-34.85325,-5.661524,2.4463703,-57.466346,94.154058
990,9.89,-14.170602,-33.22645,-6.1224123,3.271151,-49.881334,86.370066
991,9.9,-17.775507,-31.153932,-6.5011171,4.0061899,-41.874098,77.792614
992,9.91,-21.571238,-28.690909,-6.7913261,4.6395644,-33.305303,68.15584
993,9.92,-25.50446,-25.900336,-6.9847523,5.1563122,-23.996846,57.168467
994,9.93,-29.516649,-22.854305,-7.0715029,5.5392554,-13.782321,44.5857
995,9.94,-33.543645,-19.634577,-7.041354,5.7710638,-2.5841788,30.315792
996,9.95,-37.516221,-16.331548,-6.8859639,5.8375683,9.4979464,14.538902
997,9.96,-41.362018,-13.041222,-6.6015447,5.731615,22.127259,-2.2172531
998,9.97,-45.008736,-9.8603924,-6.1909957,5.4560424,34.74569,-19.110593
999,9.98,-48.387976,-6.8809551,-5.6644683,5.024351,46.683721,-35.149624
1000,9.99,-51.438766,-4.1847483,-5.0380055,4.4586032,57.325425,-49.433061
1001,10,-54.10996,-1.8400782,-4.330852,3.7854479,66.252047,-61.354706
